Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PLAC1.1KO	PLAC1.1WT	PLAC1.2KO	PLAC1.2WT	PLAC1.3KO	PLAC1.3WT	PLAC1.4KO	PLAC1.4WT	PLAC1.5KO	PLAC1.5WT	external_gene_name	gene_biotype	description
ENSRNOG00000028179	45.25020289282383	3.0804257625993787	1.253984139713223	2.4565109438336674	0.014029352896151126	0.039050405059835744	0	12.692890353492166	290.99788364761395	3.2009612293433096	15.191930111962376	5.190845147764149	31.205486378196504	2.498669448027968	67.25533377402752	24.26802883781035	AABR07038552.1	protein_coding	MAGE family member B2 [Source:RGD Symbol;Acc:1560904]
ENSRNOG00000003566	8.173139264568574	3.0722209698214966	0.8278351777008223	3.7111505437037495	2.06319350529218e-4	0.001041515952190764	2.12102869904414	2.9291285431135767	31.45923066460691	2.1339741528955396	26.332678860734784	0	8.053028742760388	1.6657796320186453	5.095101043486933	1.941442307024828	Apoh	protein_coding	apolipoprotein H [Source:RGD Symbol;Acc:1310625]
ENSRNOG00000008525	4.498170493223364	2.9699008530295847	1.0361935348525966	2.8661642377956618	0.004154786336294313	0.014010862737526072	5.302571747610349	0	5.898605749613796	5.334935382238849	8.102362726379933	0	3.0198857785351456	0	17.323343547855572	0	Csf3	protein_coding	colony stimulating factor 3 [Source:RGD Symbol;Acc:2426]
ENSRNOG00000039761	3.4091115466502466	2.9689074385450533	0.9928899090018036	2.9901678037294466	0.002788242273750414	0.010017360486818542	5.302571747610349	0.976376181037859	13.763413415765523	1.0669870764477698	3.0383860223924755	0	1.0066285928450485	0.8328898160093227	7.133141460881706	0.970721153512414	Olr1366	protein_coding	olfactory receptor 1366 [Source:RGD Symbol;Acc:1332862]
ENSRNOG00000016275	55.02210495615755	2.9250501441468586	1.076385615276005	2.7174742050011718	0.006578228283601173	0.020564860798234552	12.726172194264839	1.952752362075718	208.41740315302079	22.406728605403167	211.67422622667578	4.152676118211319	51.33805823509747	14.159126872158486	2.038040417394773	21.35586537727311	Ttr	protein_coding	transthyretin [Source:RGD Symbol;Acc:3916]
ENSRNOG00000024905	216.05349816186148	2.9090003205033494	0.19915941738629137	14.606390994110145	2.557094085048541e-48	2.6010441396353128e-45	376.4825940803348	32.22041397424935	472.8715609273726	42.679483057910794	299.7874208760576	67.48098692093394	292.9289205179091	54.13783804060598	464.6732151660083	57.27254805723243	Drc1	protein_coding	dynein regulatory complex subunit 1 [Source:RGD Symbol;Acc:1359318]
ENSRNOG00000065063	3.0847002152296734	2.8470470623498545	0.9428439368477117	3.0196376633323037	0.0025307725164190383	0.009216451712848477	4.24205739808828	0	6.881706707882762	0	7.089567385582442	1.0381690295528299	6.039771557070291	2.498669448027968	3.05706062609216	0	Otx2	protein_coding	orthodenticle homeobox 2 [Source:RGD Symbol;Acc:1305705]
ENSRNOG00000053244	12.30714607858459	2.7774707762664064	0.8518086305043893	3.260674612584938	0.0011114750829667802	0.004533622078441183	7.423600446654489	2.9291285431135767	42.273341205565536	4.267948305791079	44.56299499508964	1.0381690295528299	13.08617170698563	1.6657796320186453	0	5.824326921074484	Spp2	protein_coding	secreted phosphoprotein 2 [Source:RGD Symbol;Acc:708488]
ENSRNOG00000011716	66.15888512330484	2.756646692398889	0.21709899141679795	12.697648544605787	6.093313535045641e-37	2.8333907937962227e-34	131.50377934073666	20.503899801795036	117.97211499227592	17.071793223164317	131.66339430367393	16.610704472845278	109.72251662011028	18.3235759522051	85.59769753058048	12.619374995661381	Degs2	protein_coding	delta(4)-desaturase, sphingolipid 2 [Source:RGD Symbol;Acc:1305023]
ENSRNOG00000019043	8.06708408410284	2.7149568652120313	0.594391644213545	4.567622865567468	4.932865363821628e-6	3.8560222764744e-5	7.423600446654489	1.952752362075718	8.847908624420693	2.1339741528955396	19.243111475152343	3.1145070886584896	13.08617170698563	2.498669448027968	21.39942438264512	0.970721153512414	Pdcd1	protein_coding	programmed cell death 1 [Source:RGD Symbol;Acc:1311658]
ENSRNOG00000069891	8.6480268204342	2.701421579538198	0.5452852821094927	4.954143579829385	7.264954900084042e-7	6.906375058345081e-6	11.66565784474277	1.952752362075718	9.83100958268966	2.1339741528955396	18.23031613435485	2.0763380591056597	17.112686078365822	4.164449080046613	18.34236375655296	0.970721153512414	Spem3	protein_coding	SPEM family member 3 [Source:RGD Symbol;Acc:7642598]
ENSRNOG00000025117	5.476741397659247	2.5975583118902685	0.7115212196895933	3.6507109556387847	2.615154139518354e-4	0.0012781271357555919	15.907715242831047	4.881880905189295	8.847908624420693	0	7.089567385582442	1.0381690295528299	7.046400149915339	0.8328898160093227	8.152161669579092	0.970721153512414	Noxo1	protein_coding	NADPH oxidase organizer 1 [Source:RGD Symbol;Acc:1307802]
ENSRNOG00000030848	29.621298168550098	2.4922465234891966	0.28841899289273604	8.641062429671791	5.569267348622943e-18	3.407512259354827e-16	57.26777487419177	7.811009448302872	43.2564421638345	5.334935382238849	58.74212976625452	12.458028354633958	43.28502949233708	7.496008344083904	48.91297001747456	11.648653842148969	Myl2	protein_coding	myosin light chain 2 [Source:RGD Symbol;Acc:1564245]
ENSRNOG00000015518	62.09476858054561	2.445511425384998	0.9104753400137814	2.6859721706992983	0.0072319112037809285	0.022342322483207024	12.726172194264839	6.834633267265012	209.40050411128973	26.674676911194243	244.0836771321955	13.496197384186788	51.33805823509747	30.81692319234494	7.133141460881706	18.443701916735865	Rbp4	protein_coding	retinol binding protein 4 [Source:RGD Symbol;Acc:3546]
ENSRNOG00000007686	5.506658294775164	2.4200193396061564	0.6490802395545774	3.7283823973240384	1.9271280362560467e-4	9.838012563435337e-4	5.302571747610349	0.976376181037859	11.797211499227592	0	10.127953407974918	2.0763380591056597	10.066285928450485	1.6657796320186453	9.17118187827648	3.882884614049656	Septin3	protein_coding	septin 3 [Source:RGD Symbol;Acc:621745]
ENSRNOG00000012750	17.199194121887373	2.4130484837999018	0.43110780079045286	5.5973203903420075	2.176901880403205e-8	2.887455428163175e-7	19.089258291397257	9.76376181037859	30.476129706337943	3.2009612293433096	49.626971699077096	6.229014177316979	24.159086228281165	4.164449080046613	21.39942438264512	3.882884614049656	Pabpc1l	protein_coding	poly(A) binding protein, cytoplasmic 1-like [Source:RGD Symbol;Acc:1563142]
ENSRNOG00000025074	15.9725177714873	2.4114162776225316	0.7701236017535067	3.131206824634305	0.0017408950917383531	0.0066791767133525925	6.3630860971324195	3.905504724151436	51.121249829986226	10.669870764477698	61.780515788646994	3.1145070886584896	12.079543114140582	6.663118528074581	3.05706062609216	0.970721153512414	Fgg	protein_coding	fibrinogen gamma chain [Source:RGD Symbol;Acc:2613]
ENSRNOG00000020484	42.797106199073355	2.3917030545405087	0.286287471408458	8.354200911321643	6.587713891343654e-17	3.5857874107564544e-15	75.29651881606696	14.645642715567883	62.91846132921382	8.535896611582158	95.20276203496422	25.954225738820746	63.417601349238055	9.16178797610255	62.160232730540585	10.677932688636554	Trpm5	protein_coding	transient receptor potential cation channel, subfamily M, member 5 [Source:RGD Symbol;Acc:1310620]
ENSRNOG00000004018	37.02184678083534	2.3835990865666927	0.3247157007543209	7.340572325358909	2.1268240368816872e-13	6.854269544603853e-12	88.0226910103318	10.740137991416448	48.17194695517933	8.535896611582158	49.626971699077096	14.534366413739617	83.55017320613902	17.490686136195777	41.779828556592854	7.765769228099312	Tdrd5	protein_coding	tudor domain containing 5 [Source:RGD Symbol;Acc:1307078]
ENSRNOG00000069314	50.71017260744563	2.342168598782076	0.21420584668657716	10.934195471373396	7.910450384651626e-28	1.5326497620262524e-25	98.6278345055525	14.645642715567883	74.71567282844141	18.138780299612087	96.21555737576172	17.648873502398107	76.50377305622368	16.657796320186453	77.44553586100139	16.50225960971104	Lrrc3c	protein_coding	leucine rich repeat containing 3C [Source:RGD Symbol;Acc:1563281]
ENSRNOG00000003028	431.31557659367303	2.3166388147059402	0.12212566208461197	18.96930403620584	3.059300132963828e-80	1.2447527415996575e-76	659.6399254027275	145.480050974641	794.3455742813245	113.1006301034636	751.4941428717389	156.7635234624773	583.8445838501281	136.59392982552893	802.9879244535407	168.90548071116004	Dnah17	protein_coding	dynein, axonemal, heavy chain 17 [Source:RGD Symbol;Acc:1563805]
ENSRNOG00000029830	100.29879378280926	2.308140037830928	0.2155734085887969	10.706979366985244	9.439153267068011e-27	1.6002314523076237e-24	187.71103986540638	28.31490925009791	177.94127344668283	27.741663987642013	121.53544089569901	31.145070886584893	124.82194551278602	40.81160098445681	223.16542570472768	39.79956729400897	Adm2	protein_coding	adrenomedullin 2 [Source:RGD Symbol;Acc:1302971]
ENSRNOG00000029450	38.57885522314498	2.2955096526702112	0.26721127957586166	8.590616594905054	8.650383787495142e-18	5.214259116351239e-16	91.20423405889801	11.716514172454307	57.019855579600026	16.004806146716547	52.66535772146957	13.496197384186788	68.45074431346329	11.660457424130518	50.95101043486933	12.619374995661381	Adgrb1	protein_coding	adhesion G protein-coupled receptor B1 [Source:RGD Symbol;Acc:1305608]
ENSRNOG00000065638	6.836541642725111	2.2864054061051693	0.7915168595950334	2.8886376561517224	0.0038691463567403802	0.013234627355180684	11.66565784474277	2.9291285431135767	17.695817248841387	1.0669870764477698	21.268702156747327	2.0763380591056597	0	1.6657796320186453	6.11412125218432	3.882884614049656	Vom2r8	protein_coding	vomeronasal 2 receptor, 8 [Source:RGD Symbol;Acc:1591372]
ENSRNOG00000011518	10.855794688633639	2.2720112277246884	0.4693580883448675	4.840677691816608	1.293970944376445e-6	1.1539384723137887e-5	23.33131568948554	3.905504724151436	14.74651437403449	1.0669870764477698	15.191930111962376	8.305352236422639	18.119314671210873	1.6657796320186453	18.34236375655296	3.882884614049656	Dusp26	protein_coding	dual specificity phosphatase 26 [Source:RGD Symbol;Acc:1310090]
ENSRNOG00000045679	73.0749818987826	2.263465529927842	0.8256438062331856	2.7414552290465246	0.0061167696092178725	0.019330179687382695	28.633887437095886	10.740137991416448	227.09632136013113	46.947431363701874	258.2628119033604	14.534366413739617	81.53691602044893	20.82224540023307	9.17118187827648	33.00451921942208	Apoa1	protein_coding	apolipoprotein A1 [Source:RGD Symbol;Acc:2130]
ENSRNOG00000016671	17.938787063693557	2.1921119287812334	0.4877941292534352	4.493928477852413	6.992112088384765e-6	5.2224242422424074e-5	22.270801339963466	4.881880905189295	47.188845996910366	8.535896611582158	35.44783692791221	4.152676118211319	15.099428892675727	13.326237056149163	27.513545634829438	0.970721153512414	Dtna	protein_coding	dystrobrevin, alpha [Source:RGD Symbol;Acc:1561985]
ENSRNOG00000068707	3.6910173722488584	2.1895991778512855	0.8490009952386166	2.57903016619655	0.009907813410752316	0.029132730489610466	8.48411479617656	0.976376181037859	10.814110540958625	1.0669870764477698	7.089567385582442	0	3.0198857785351456	2.498669448027968	1.0190202086973865	1.941442307024828	Arhgdig	protein_coding	Rho GDP dissociation inhibitor gamma [Source:RGD Symbol;Acc:1310739]
ENSRNOG00000042056	7.569026766394015	2.188438017142014	0.5146155952053284	4.252568397716049	2.1133263920200628e-5	1.4027074645239201e-4	12.726172194264839	1.952752362075718	12.780312457496557	3.2009612293433096	11.14074874877241	3.1145070886584896	9.059657335605436	2.498669448027968	16.304323339158184	2.912163460537242	Syce3	protein_coding	synaptonemal complex central element protein 3 [Source:RGD Symbol;Acc:1586367]
ENSRNOG00000064675	4.179766302738853	2.1866509535674883	0.791328962965185	2.7632641491774788	0.005722643327853766	0.018304667115641556	4.24205739808828	0.976376181037859	5.898605749613796	0	10.127953407974918	1.0381690295528299	2.013257185690097	3.3315592640372906	12.22824250436864	1.941442307024828		protein_coding	
ENSRNOG00000008881	107.43378941450773	2.1795157198029567	0.7684144237123814	2.8363805422511854	0.004562804387868638	0.015130326286178095	99.68834885507457	40.031423422552216	465.00675326122087	64.01922458686619	201.54627281870086	35.297747004796214	28.185600599661356	49.14049914455004	85.59769753058048	5.824326921074484	Mmp1b	protein_coding	matrix metallopeptidase 1b (interstitial collagenase) [Source:RGD Symbol;Acc:1306843]
ENSRNOG00000018402	13.837519964311802	2.0980138878719066	0.7851620087151526	2.6720776917175586	0.00753831930861203	0.023148329575030338	3.1815430485662097	1.952752362075718	46.205745038641396	8.535896611582158	48.61417635827961	1.0381690295528299	10.066285928450485	4.997338896055936	4.076080834789546	9.70721153512414	Apoc2	protein_coding	apolipoprotein C2 [Source:RGD Symbol;Acc:2135]
ENSRNOG00000003476	215.32434738570024	2.0975993236401878	0.20904160729837232	10.03436277949304	1.0765223313460154e-23	1.251457210189743e-21	348.909220992761	86.89748011236944	351.9501430602898	58.68428920462734	340.29923450795724	55.02295856629998	315.07474956050015	139.09259927355689	391.30376013979645	66.00903843884416	Slc6a4	protein_coding	solute carrier family 6 member 4 [Source:RGD Symbol;Acc:3714]
ENSRNOG00000005465	32.53887059450029	2.0862621932994214	0.24854660145677782	8.39384719433479	4.70487549388508e-17	2.604484648400669e-15	60.449317922757984	10.740137991416448	50.13814887171726	8.535896611582158	52.66535772146957	14.534366413739617	47.311543863717276	12.49334724013984	52.98905085226411	15.531538456198623	Kcnmb1	protein_coding	potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:RGD Symbol;Acc:2961]
ENSRNOG00000000008	17.829276738963188	2.0810799180533937	0.45741710438686695	4.549632923856059	5.373957861905365e-6	4.1431153103983806e-5	29.694401786617956	6.834633267265012	27.526826831531046	4.267948305791079	33.42224624631723	13.496197384186788	43.28502949233708	6.663118528074581	10.190202086973866	2.912163460537242	Alx4	protein_coding	ALX homeobox 4 [Source:RGD Symbol;Acc:1310201]
ENSRNOG00000014831	51.84400445612114	2.071008213174155	0.3121517107709341	6.634620736369824	3.253379572517723e-11	7.164919153278206e-10	63.63086097132419	21.480275982832897	123.87072074188971	23.473715681850937	96.21555737576172	17.648873502398107	37.24525793526679	22.488025032251713	97.82594003494911	14.56081730268621	Ccin	protein_coding	calicin [Source:RGD Symbol;Acc:1359369]
ENSRNOG00000014882	68.6527469898988	2.057199072026923	0.22376066132686007	9.193747729507528	3.793876923980484e-20	2.8718766017573194e-18	97.56732015603043	18.55114743971932	100.27629774343453	25.607689834746477	111.4074874877241	24.916056709267917	102.67611647019494	42.47738061647546	142.6628292176341	20.385144223760694	Fgf11	protein_coding	fibroblast growth factor 11 [Source:RGD Symbol;Acc:620162]
ENSRNOG00000002827	4.044415857462084	2.045684026926771	0.7436547310966071	2.7508518958928256	0.005944051069184242	0.018883355680455502	7.423600446654489	1.952752362075718	11.797211499227592	3.2009612293433096	4.051181363189967	2.0763380591056597	5.0331429642252425	0.8328898160093227	4.076080834789546	0	Rbfox1	protein_coding	RNA binding fox-1 homolog 1 [Source:RGD Symbol;Acc:1311210]
ENSRNOG00000047134	3.91157290607982	2.031580692285981	0.7385639364331261	2.7507174288761553	0.00594649136547519	0.018887421345259312	5.302571747610349	3.905504724151436	3.9324038330758637	0	5.063976703987459	1.0381690295528299	7.046400149915339	1.6657796320186453	10.190202086973866	0.970721153512414	Gtf2f1	protein_coding	general transcription factor IIF subunit 1 [Source:RGD Symbol;Acc:1359646]
ENSRNOG00000016349	32.72161286267184	2.0124444638727548	0.27436319288900174	7.334965170371534	2.2177915496022767e-13	7.105227848381309e-12	60.449317922757984	10.740137991416448	58.00295653786899	20.272754452507627	44.56299499508964	14.534366413739617	47.311543863717276	5.830228712065259	50.95101043486933	14.56081730268621	Gnmt	protein_coding	glycine N-methyltransferase [Source:RGD Symbol;Acc:2719]
ENSRNOG00000026056	138.59852863002976	1.99571286018534	0.13708684017171266	14.558019264909337	5.1941066993960744e-48	4.9725933254512417e-45	214.2238986034581	44.91330432774151	221.19771561051735	56.5503150517318	217.75099827146073	71.63366303914526	254.67703398979725	55.80361767262462	199.72796090468776	49.50677882913311	Ccnb1ip1	protein_coding	cyclin B1 interacting protein 1 [Source:RGD Symbol;Acc:1561930]
ENSRNOG00000006807	11.5507932664559	1.9944359860301786	0.47245110567788046	4.221465379297885	2.4271923834069986e-5	1.580102241597956e-4	19.089258291397257	7.811009448302872	17.695817248841387	3.2009612293433096	30.383860223924753	4.152676118211319	17.112686078365822	4.997338896055936	8.152161669579092	2.912163460537242	Aldob	protein_coding	aldolase, fructose-bisphosphate B [Source:RGD Symbol;Acc:2090]
ENSRNOG00000068029	25.384531638250373	1.9791739658299918	0.2959810280506895	6.686827121537803	2.2806102171701756e-11	5.217439332662229e-10	44.54160267992693	9.76376181037859	34.40853353941381	9.602883688029928	29.37106488312726	12.458028354633958	40.26514371380194	11.660457424130518	54.00807106096149	7.765769228099312	Six2	protein_coding	SIX homeobox 2 [Source:RGD Symbol;Acc:1310792]
ENSRNOG00000046487	45.02162139994038	1.9768776978320364	0.3031200131506246	6.521765677179811	6.948450936772782e-11	1.4535480590742549e-9	50.904688777059356	21.480275982832897	69.80016803709658	19.205767376059857	108.36910146533162	11.419859325081127	42.278400899492034	15.82490650417713	87.63573794797524	23.297307684297937	Pou5f1	protein_coding	POU class 5 homeobox 1 [Source:RGD Symbol;Acc:1359491]
ENSRNOG00000023698	79.10989225086854	1.9550008319893255	0.23471619744119138	8.329211419161453	8.138261784948599e-17	4.350670594065386e-15	112.41452104933941	34.17316633632506	77.6649757032483	30.942625216985324	155.97048248281374	31.145070886584893	176.16000374788348	37.48004172041952	106.9971219132256	28.150913451860006	Tex14	protein_coding	testis expressed 14, intercellular bridge forming factor [Source:RGD Symbol;Acc:1305437]
ENSRNOG00000005542	286.3382310497233	1.9482819875481725	0.6612406366388682	2.946403895337444	0.003214923048166403	0.011317947784751937	164.37972417592084	96.66124192274803	776.6497570324831	178.18684176677755	1031.0256569318467	79.9390152755679	215.41851886884038	143.2570483536035	86.61671773927786	91.24778843016692	Apob	protein_coding	apolipoprotein B [Source:RGD Symbol;Acc:2129]
ENSRNOG00000016456	16.950821324789032	1.9436606624014452	0.4273963568793594	4.547677187969292	5.424124863400164e-6	4.176781046069723e-5	14.847200893308978	12.692890353492166	26.54372587326208	9.602883688029928	27.345474201532276	2.0763380591056597	42.278400899492034	5.830228712065259	23.43746480003989	4.85360576756207	Il33	protein_coding	interleukin 33 [Source:RGD Symbol;Acc:1311155]
ENSRNOG00000042692	4.693428510579563	1.9340988728211537	0.7592810762689595	2.547276539967446	0.010856736048231492	0.03145129568974146	4.24205739808828	3.905504724151436	17.695817248841387	3.2009612293433096	6.076772044784951	1.0381690295528299	5.0331429642252425	1.6657796320186453	4.076080834789546	0	AABR07027750.1	protein_coding	solute carrier family 17 member 1 [Source:RGD Symbol;Acc:620099]
ENSRNOG00000020382	4.098529329834974	1.9138832766348755	0.6861494336163504	2.7893097084519245	0.0052820526663218785	0.01708714115372462	7.423600446654489	0.976376181037859	4.91550479134483	0	7.089567385582442	1.0381690295528299	7.046400149915339	2.498669448027968	6.11412125218432	3.882884614049656	Ltb4r2	protein_coding	leukotriene B4 receptor 2 [Source:RGD Symbol;Acc:621029]
ENSRNOG00000034031	9.94918694200828	1.8811798945277936	0.46885214106115974	4.012309489021618	6.012759911146799e-5	3.53021888722634e-4	20.149772640919327	8.78738562934073	15.729615332303455	1.0669870764477698	12.153544089569902	2.0763380591056597	16.106057485520775	3.3315592640372906	14.266282921763413	5.824326921074484	Vstm2l	protein_coding	V-set and transmembrane domain containing 2 like [Source:RGD Symbol;Acc:1305725]
ENSRNOG00000060431	2384.0035953566444	1.8750905080937526	0.7477076057925484	2.507785788946484	0.012149029270044572	0.034482987682241964	2516.600551415872	714.7073645197128	6943.642068253706	2879.798119332531	4793.5603479945285	382.0462028754414	613.0368130426345	829.5582567452855	3866.1626717978847	300.9235575888483	Pfpl	protein_coding	pore forming protein-like [Source:RGD Symbol;Acc:1564458]
ENSRNOG00000000961	274.39781700916166	1.8510131625046835	0.1363317709704701	13.57726925520258	5.4625313655309326e-42	3.556107918960637e-39	484.65505773158594	99.59037046586161	426.66581588873123	92.82787565095597	410.18211302298414	164.0307066693471	413.72435165931495	106.6098964491933	412.7031845224416	132.98879803120073	Glt1d1	protein_coding	glycosyltransferase 1 domain containing 1 [Source:RGD Symbol;Acc:1304896]
ENSRNOG00000028120	42.95861580226388	1.8320887719624555	0.2272669989575192	8.061393780735012	7.54294196974718e-16	3.438694133267097e-14	66.81240401989041	12.692890353492166	69.80016803709658	26.674676911194243	55.70374374386205	15.572535443292447	61.404344163547954	19.989355584223745	81.52161669579093	19.41442307024828	AABR07011698.1	protein_coding	
ENSRNOG00000029047	97.57006503831221	1.8138972725363058	0.758932961119351	2.3900625818925914	0.01684550208737984	0.04542089901791036	22.270801339963466	24.409404525946474	289.031681731076	55.48332797528403	340.29923450795724	44.64126827077168	84.55680179898407	44.976050064503426	23.43746480003989	46.594615368595875	Cubn	protein_coding	cubilin [Source:RGD Symbol;Acc:68355]
ENSRNOG00000015566	12.290680050628232	1.809253380542619	0.3842980324242078	4.707943387400622	2.5022856954378055e-6	2.0964376949856492e-5	19.089258291397257	2.9291285431135767	20.645120123648283	5.334935382238849	20.255906815949835	7.267183206869809	17.112686078365822	4.164449080046613	18.34236375655296	7.765769228099312	Atp6v1e2	protein_coding	ATPase H+ transporting V1 subunit E2 [Source:RGD Symbol;Acc:1311680]
ENSRNOG00000006641	18.724433524944956	1.804471978072168	0.49618915551041465	3.636661458705124	2.761945459411047e-4	0.0013406102699646525	10.605143495220698	14.645642715567883	41.290240247296566	11.736857840925468	39.49901829110218	8.305352236422639	16.106057485520775	2.498669448027968	37.7037477218033	4.85360576756207	Dbh	protein_coding	dopamine beta-hydroxylase [Source:RGD Symbol;Acc:2489]
ENSRNOG00000050155	874.5406280721006	1.8036485884574862	0.4787346534975512	3.7675329648278995	1.6486877553978314e-4	8.60564246924301e-4	1799.6928511389526	229.44840254389683	1874.773527418918	289.1534977173456	1706.5601492437736	869.9856467652713	715.7129295128294	270.68919020302985	701.085903583802	288.30418259318697	RGD1560112	protein_coding	similar to Urinary protein 2 precursor (RUP-2) [Source:RGD Symbol;Acc:1560112]
ENSRNOG00000008144	831.3756418964751	1.7817621521672957	0.10375858850412527	17.172189578277234	4.289298741082652e-66	7.756481890124461e-63	1431.6943718547943	303.6529923027741	1207.2479767542902	341.43586446328635	1317.6467383775368	449.5271897963753	1309.623799291408	354.8110616199715	1173.9112804193894	424.20514408492494	Irf1	protein_coding	interferon regulatory factor 1 [Source:RGD Symbol;Acc:2920]
ENSRNOG00000014761	133.7317661950364	1.780204671818691	0.178294338105019	9.984639393148392	1.7794692582092817e-23	1.9701266787317046e-21	211.0423555548919	48.81880905189295	169.09336482226215	60.81826335752288	228.89174702023314	44.64126827077168	172.1334893765033	79.12453252088565	255.77407238304403	66.97975959235657	Rasd2	protein_coding	RASD family, member 2 [Source:RGD Symbol;Acc:628594]
ENSRNOG00000017786	1460.6068381617895	1.7799594501379907	0.4514831026503476	3.94247191022005	8.064609796252351e-5	4.5876100815801123e-4	1435.9364292528826	524.3140092173302	4434.7684227513055	1207.8293705388753	2376.0178695109157	356.09197713662064	1321.7033424055487	772.9217492566514	1743.5435770812285	432.94163446653664	Acta1	protein_coding	actin, alpha 1, skeletal muscle [Source:RGD Symbol;Acc:2025]
ENSRNOG00000013971	1348.7381937893194	1.7567491372252544	0.08129530142541723	21.609479347794156	1.4628874463568337e-103	7.936164396485823e-100	2315.1028250066784	620.9752511400783	2162.822108191725	639.1252587922141	1874.6841758161572	621.863248702145	1787.772380892806	581.3570915745072	2266.3009441429876	617.3786536338953	Psat1	protein_coding	phosphoserine aminotransferase 1 [Source:RGD Symbol;Acc:735170]
